area,cabang,sku,periode,qty,event_flag,event_flag_lag1,holiday_count,holiday_count_lag1,rainfall_lag1,is_train,is_test,imputed,spike_flag,sample_weight,month,year,qtr
1A,02A,BUVW001KSW,2022-04-01,4699.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
1A,02A,BUVW001KSW,2022-05-01,2370.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
1A,02A,BUVW001KSW,2022-06-01,6179.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
1A,02A,BUVW001KSW,2022-07-01,1276.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
1A,02A,BUVW001KSW,2022-08-01,2454.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
1A,02A,BUVW001KSW,2022-09-01,3952.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
1A,02A,BUVW001KSW,2022-10-01,4539.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
1A,02A,BUVW001KSW,2022-11-01,3870.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
1A,02A,BUVW001KSW,2022-12-01,4372.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
1A,02A,BUVW001KSW,2023-01-01,2272.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
1A,02A,BUVW001KSW,2023-02-01,1282.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
1A,02A,BUVW001KSW,2023-03-01,6784.0,1,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
1A,02A,BUVW001KSW,2023-04-01,2960.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
1A,02A,BUVW001KSW,2023-05-01,4050.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
1A,02A,BUVW001KSW,2023-06-01,3053.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
1A,02A,BUVW001KSW,2023-07-01,2277.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
1A,02A,BUVW001KSW,2023-08-01,1910.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
1A,02A,BUVW001KSW,2023-09-01,2913.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
1A,02A,BUVW001KSW,2023-10-01,5146.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
1A,02A,BUVW001KSW,2023-11-01,1798.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
1A,02A,BUVW001KSW,2023-12-01,4504.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
1A,02A,BUVW001KSW,2024-01-01,3220.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
1A,02A,BUVW001KSW,2024-02-01,1833.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
1A,02A,BUVW001KSW,2024-03-01,6807.0,1,0.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
1A,02A,BUVW001KSW,2024-04-01,1551.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
1A,02A,BUVW001KSW,2024-05-01,5553.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
1A,02A,BUVW001KSW,2024-06-01,2306.0,0,0.0,3,5.0,0.0,0,1,0,0,1.0,6,2024,2
1A,02A,BUVW001KSW,2024-07-01,2395.0,0,0.0,1,3.0,0.0,0,1,0,0,1.0,7,2024,3
1A,02A,BUVW001KSW,2024-08-01,1515.0,1,0.0,1,1.0,0.0,0,1,0,0,1.0,8,2024,3
1A,02A,BUVW001KSW,2024-09-01,5702.0,0,1.0,1,1.0,0.0,0,1,0,0,1.0,9,2024,3
1A,02A,BUVW001KSW,2024-10-01,1298.0,0,0.0,0,1.0,0.0,0,1,0,0,1.0,10,2024,4
1A,02A,BUVW100C192,2021-01-01,1092.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
1A,02A,BUVW100C192,2021-02-01,984.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
1A,02A,BUVW100C192,2021-03-01,1464.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
1A,02A,BUVW100C192,2021-04-01,720.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
1A,02A,BUVW100C192,2021-05-01,732.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
1A,02A,BUVW100C192,2021-06-01,828.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
1A,02A,BUVW100C192,2021-07-01,1092.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
1A,02A,BUVW100C192,2021-08-01,1584.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
1A,02A,BUVW100C192,2021-09-01,1260.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
1A,02A,BUVW100C192,2021-10-01,324.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
1A,02A,BUVW100C192,2021-11-01,1368.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
1A,02A,BUVW100C192,2021-12-01,792.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
1A,02A,BUVW100C192,2022-01-01,780.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
1A,02A,BUVW100C192,2022-02-01,1092.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
1A,02A,BUVW100C192,2022-03-01,612.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
1A,02A,BUVW100C192,2022-04-01,612.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
1A,02A,BUVW100C192,2022-05-01,756.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
1A,02A,BUVW100C192,2022-06-01,1275.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
1A,02A,BUVW100C192,2022-07-01,564.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
1A,02A,BUVW100C192,2022-08-01,1716.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
1A,02A,BUVW100C192,2022-09-01,1128.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
1A,02A,BUVW100C192,2022-10-01,696.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
1A,02A,BUVW100C192,2022-11-01,816.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
1A,02A,BUVW100C192,2022-12-01,576.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
1A,02A,BUVW100C192,2023-01-01,576.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
1A,02A,BUVW100C192,2023-02-01,468.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
1A,02A,BUVW100C192,2023-03-01,984.0,1,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
1A,02A,BUVW100C192,2023-04-01,312.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
1A,02A,BUVW100C192,2023-05-01,876.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
1A,02A,BUVW100C192,2023-06-01,912.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
1A,02A,BUVW100C192,2023-07-01,876.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
1A,02A,BUVW100C192,2023-08-01,2064.0,0,0.0,1,1.0,0.0,1,0,0,1,0.8,8,2023,3
1A,02A,BUVW100C192,2023-09-01,816.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
1A,02A,BUVW100C192,2023-10-01,984.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
1A,02A,BUVW100C192,2023-11-01,468.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
1A,02A,BUVW100C192,2023-12-01,528.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
1A,02A,BUVW100C192,2024-01-01,660.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
1A,02A,BUVW100C192,2024-02-01,624.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
1A,02A,BUVW100C192,2024-03-01,1068.0,1,0.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
1A,02A,BUVW100C192,2024-04-01,528.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
1A,02A,BUVW100C192,2024-05-01,684.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
1A,02A,BUVW100CSB,2021-01-01,2724.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
1A,02A,BUVW100CSB,2021-02-01,2088.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
1A,02A,BUVW100CSB,2021-03-01,4068.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
1A,02A,BUVW100CSB,2021-04-01,2316.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
1A,02A,BUVW100CSB,2021-05-01,1716.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
1A,02A,BUVW100CSB,2021-06-01,2592.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
1A,02A,BUVW100CSB,2021-07-01,1500.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
1A,02A,BUVW100CSB,2021-08-01,2460.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
1A,02A,BUVW100CSB,2021-09-01,4140.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
1A,02A,BUVW100CSB,2021-10-01,1152.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
1A,02A,BUVW100CSB,2021-11-01,3156.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
1A,02A,BUVW100CSB,2021-12-01,1884.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
1A,02A,BUVW100CSB,2022-01-01,1416.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
1A,02A,BUVW100CSB,2022-02-01,2580.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
1A,02A,BUVW100CSB,2022-03-01,1752.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
1A,02A,BUVW100CSB,2022-04-01,2016.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
1A,02A,BUVW100CSB,2022-05-01,2052.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
1A,02A,BUVW100CSB,2022-06-01,2916.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
1A,02A,BUVW100CSB,2022-07-01,1224.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
1A,02A,BUVW100CSB,2022-08-01,2520.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
1A,02A,BUVW100CSB,2022-09-01,1764.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
1A,02A,BUVW100CSB,2022-10-01,2004.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
1A,02A,BUVW100CSB,2022-11-01,1488.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
1A,02A,BUVW100CSB,2022-12-01,1836.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
1A,02A,BUVW100CSB,2023-01-01,1488.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
1A,02A,BUVW100CSB,2023-02-01,1392.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
1A,02A,BUVW100CSB,2023-03-01,2784.0,1,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
1A,02A,BUVW100CSB,2023-04-01,1356.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
1A,02A,BUVW100CSB,2023-05-01,2052.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
1A,02A,BUVW100CSB,2023-06-01,1992.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
1A,02A,BUVW100CSB,2023-07-01,2052.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
1A,02A,BUVW100CSB,2023-08-01,1548.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
1A,02A,BUVW100CSB,2023-09-01,1968.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
1A,02A,BUVW100CSB,2023-10-01,2688.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
1A,02A,BUVW100CSB,2023-11-01,1140.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
1A,02A,BUVW100CSB,2023-12-01,2184.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
1A,02A,BUVW100CSB,2024-01-01,1344.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
1A,02A,BUVW100CSB,2024-02-01,1236.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
1A,02A,BUVW100CSB,2024-03-01,2772.0,1,0.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
1A,02A,BUVW100CSB,2024-04-01,1896.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
1A,02A,BUVW100CSB,2024-05-01,1656.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
1A,02A,BUVW100CSW,2021-01-01,2748.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
1A,02A,BUVW100CSW,2021-02-01,1968.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
1A,02A,BUVW100CSW,2021-03-01,4092.0,0,0.0,4,1.0,0.0,1,0,0,1,0.8,3,2021,1
1A,02A,BUVW100CSW,2021-04-01,1584.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
1A,02A,BUVW100CSW,2021-05-01,1824.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
1A,02A,BUVW100CSW,2021-06-01,2088.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
1A,02A,BUVW100CSW,2021-07-01,1464.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
1A,02A,BUVW100CSW,2021-08-01,2892.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
1A,02A,BUVW100CSW,2021-09-01,3264.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
1A,02A,BUVW100CSW,2021-10-01,804.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
1A,02A,BUVW100CSW,2021-11-01,3168.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
1A,02A,BUVW100CSW,2021-12-01,1476.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
1A,02A,BUVW100CSW,2022-01-01,1164.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
1A,02A,BUVW100CSW,2022-02-01,2064.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
1A,02A,BUVW100CSW,2022-03-01,1644.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
1A,02A,BUVW100CSW,2022-04-01,1824.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
1A,02A,BUVW100CSW,2022-05-01,1380.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
1A,02A,BUVW100CSW,2022-06-01,2280.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
1A,02A,BUVW100CSW,2022-07-01,960.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
1A,02A,BUVW100CSW,2022-08-01,2796.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
1A,02A,BUVW100CSW,2022-09-01,1872.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
1A,02A,BUVW100CSW,2022-10-01,1548.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
1A,02A,BUVW100CSW,2022-11-01,1416.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
1A,02A,BUVW100CSW,2022-12-01,1320.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
1A,02A,BUVW100CSW,2023-01-01,1044.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
1A,02A,BUVW100CSW,2023-02-01,1020.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
1A,02A,BUVW100CSW,2023-03-01,3360.0,1,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
1A,02A,BUVW100CSW,2023-04-01,1248.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
1A,02A,BUVW100CSW,2023-05-01,2280.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
1A,02A,BUVW100CSW,2023-06-01,1788.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
1A,02A,BUVW100CSW,2023-07-01,1416.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
1A,02A,BUVW100CSW,2023-08-01,2232.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
1A,02A,BUVW100CSW,2023-09-01,1200.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
1A,02A,BUVW100CSW,2023-10-01,2892.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
1A,02A,BUVW100CSW,2023-11-01,1032.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
1A,02A,BUVW100CSW,2023-12-01,1608.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
1A,02A,BUVW100CSW,2024-01-01,960.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
1A,02A,BUVW100CSW,2024-02-01,1296.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
1A,02A,BUVW100CSW,2024-03-01,1860.0,1,0.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
1A,02A,BUVW100CSW,2024-04-01,1524.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
1A,02A,BUVW100CSW,2024-05-01,1464.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
1A,02A,CKLM001KS607,2021-01-01,1012.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
1A,02A,CKLM001KS607,2021-02-01,1028.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
1A,02A,CKLM001KS607,2021-03-01,1797.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
1A,02A,CKLM001KS607,2021-04-01,861.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
1A,02A,CKLM001KS607,2021-05-01,950.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
1A,02A,CKLM001KS607,2021-06-01,1438.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
1A,02A,CKLM001KS607,2021-07-01,816.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
1A,02A,CKLM001KS607,2021-08-01,715.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
1A,02A,CKLM001KS607,2021-09-01,1785.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
1A,02A,CKLM001KS607,2021-10-01,580.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
1A,02A,CKLM001KS607,2021-11-01,1504.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
1A,02A,CKLM001KS607,2021-12-01,930.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
1A,02A,CKLM001KS607,2022-01-01,736.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
1A,02A,CKLM001KS607,2022-02-01,1264.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
1A,02A,CKLM001KS607,2022-03-01,1435.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
1A,02A,CKLM001KS607,2022-04-01,976.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
1A,02A,CKLM001KS607,2022-05-01,835.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
1A,02A,CKLM001KS607,2022-06-01,1234.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
1A,02A,CKLM001KS607,2022-07-01,385.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
1A,02A,CKLM001KS607,2022-08-01,877.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
1A,02A,CKLM001KS607,2022-09-01,826.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
1A,02A,CKLM001KS607,2022-10-01,1330.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
1A,02A,CKLM001KS607,2022-11-01,755.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
1A,02A,CKLM001KS607,2022-12-01,813.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
1A,02A,CKLM001KS607,2023-01-01,759.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
1A,02A,CKLM001KS607,2023-02-01,513.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
1A,02A,CKLM001KS607,2023-03-01,1631.0,1,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
1A,02A,CKLM001KS607,2023-04-01,623.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
1A,02A,CKLM001KS607,2023-05-01,1185.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
1A,02A,CKLM001KS607,2023-06-01,1182.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
1A,02A,CKLM001KS607,2023-07-01,716.0,0,1.0,1,6.0,0.0,1,0,0,0,1.0,7,2023,3
1A,02A,CKLM001KS607,2023-08-01,535.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,8,2023,3
1A,02A,CKLM001KS607,2023-09-01,1029.0,1,0.0,1,1.0,0.0,1,0,0,0,1.0,9,2023,3
1A,02A,CKLM001KS607,2023-10-01,1605.0,0,1.0,0,1.0,0.0,1,0,0,0,1.0,10,2023,4
1A,02A,CKLM001KS607,2023-11-01,696.0,0,0.0,0,0.0,0.0,1,0,0,0,1.0,11,2023,4
1A,02A,CKLM001KS607,2023-12-01,573.0,0,0.0,2,0.0,0.0,1,0,0,0,1.0,12,2023,4
1A,02A,CKLM001KS607,2024-01-01,561.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,1,2024,1
1A,02A,CKLM001KS607,2024-02-01,451.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,2,2024,1
1A,02A,CKLM001KS607,2024-03-01,1702.0,1,0.0,4,3.0,0.0,1,0,0,0,1.0,3,2024,1
1A,02A,CKLM001KS607,2024-04-01,472.0,0,1.0,6,4.0,0.0,1,0,0,0,1.0,4,2024,2
1A,02A,CKLM001KS607,2024-05-01,1185.0,0,0.0,5,6.0,0.0,1,0,0,0,1.0,5,2024,2
1A,02A,CKLM001KSPOL,2021-01-01,491.0,0,,1,,0.0,1,0,0,0,1.0,1,2021,1
1A,02A,CKLM001KSPOL,2021-02-01,623.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,2,2021,1
1A,02A,CKLM001KSPOL,2021-03-01,997.0,0,0.0,4,1.0,0.0,1,0,0,0,1.0,3,2021,1
1A,02A,CKLM001KSPOL,2021-04-01,563.0,0,0.0,3,4.0,0.0,1,0,0,0,1.0,4,2021,2
1A,02A,CKLM001KSPOL,2021-05-01,484.0,0,0.0,5,3.0,0.0,1,0,0,0,1.0,5,2021,2
1A,02A,CKLM001KSPOL,2021-06-01,751.0,1,0.0,1,5.0,0.0,1,0,0,0,1.0,6,2021,2
1A,02A,CKLM001KSPOL,2021-07-01,235.0,0,1.0,1,1.0,0.0,1,0,0,0,1.0,7,2021,3
1A,02A,CKLM001KSPOL,2021-08-01,470.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,8,2021,3
1A,02A,CKLM001KSPOL,2021-09-01,875.0,0,0.0,0,2.0,0.0,1,0,0,0,1.0,9,2021,3
1A,02A,CKLM001KSPOL,2021-10-01,424.0,0,0.0,1,0.0,0.0,1,0,0,0,1.0,10,2021,4
1A,02A,CKLM001KSPOL,2021-11-01,836.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2021,4
1A,02A,CKLM001KSPOL,2021-12-01,368.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2021,4
1A,02A,CKLM001KSPOL,2022-01-01,318.0,0,0.0,1,1.0,0.0,1,0,0,0,1.0,1,2022,1
1A,02A,CKLM001KSPOL,2022-02-01,963.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,2,2022,1
1A,02A,CKLM001KSPOL,2022-03-01,840.0,1,0.0,1,2.0,0.0,1,0,0,0,1.0,3,2022,1
1A,02A,CKLM001KSPOL,2022-04-01,556.0,0,1.0,2,1.0,0.0,1,0,0,0,1.0,4,2022,2
1A,02A,CKLM001KSPOL,2022-05-01,427.0,0,0.0,8,2.0,0.0,1,0,0,0,1.0,5,2022,2
1A,02A,CKLM001KSPOL,2022-06-01,954.0,0,0.0,1,8.0,0.0,1,0,0,0,1.0,6,2022,2
1A,02A,CKLM001KSPOL,2022-07-01,431.0,0,0.0,2,1.0,0.0,1,0,0,0,1.0,7,2022,3
1A,02A,CKLM001KSPOL,2022-08-01,384.0,0,0.0,1,2.0,0.0,1,0,0,0,1.0,8,2022,3
1A,02A,CKLM001KSPOL,2022-09-01,737.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,9,2022,3
1A,02A,CKLM001KSPOL,2022-10-01,683.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,10,2022,4
1A,02A,CKLM001KSPOL,2022-11-01,391.0,1,0.0,0,1.0,0.0,1,0,0,0,1.0,11,2022,4
1A,02A,CKLM001KSPOL,2022-12-01,394.0,0,1.0,1,0.0,0.0,1,0,0,0,1.0,12,2022,4
1A,02A,CKLM001KSPOL,2023-01-01,759.0,0,0.0,3,1.0,0.0,1,0,0,0,1.0,1,2023,1
1A,02A,CKLM001KSPOL,2023-02-01,444.0,0,0.0,1,3.0,0.0,1,0,0,0,1.0,2,2023,1
1A,02A,CKLM001KSPOL,2023-03-01,1023.0,1,0.0,2,1.0,0.0,1,0,0,0,1.0,3,2023,1
1A,02A,CKLM001KSPOL,2023-04-01,406.0,0,1.0,8,2.0,0.0,1,0,0,0,1.0,4,2023,2
1A,02A,CKLM001KSPOL,2023-05-01,693.0,0,0.0,2,8.0,0.0,1,0,0,0,1.0,5,2023,2
1A,02A,CKLM001KSPOL,2023-06-01,608.0,1,0.0,6,2.0,0.0,1,0,0,0,1.0,6,2023,2
