cabang,sku,n_months,qty_mean,qty_std,qty_max,qty_min,total_qty,zero_months,zero_ratio,cv,demand_level,cluster
02A,BUVW200C301,41,12.292682926829269,13.809858620635882,60.0,0.0,504.0,16,0.3902439024390244,1.1234210385834746,1,0
02A,BUVW200C306,37,6.162162162162162,7.278253428740509,24.0,0.0,228.0,20,0.5405405405405406,1.1811200739622756,0,0
02A,BUVW200C309,41,13.463414634146341,13.198669556011337,48.0,0.0,552.0,14,0.34146341463414637,0.9803359633993929,1,0
02A,BUVW200C480,41,12.585365853658537,13.131975498294413,48.0,0.0,516.0,16,0.3902439024390244,1.043432161686184,1,0
02A,BUVW200C650,41,18.146341463414632,18.024373741700096,96.0,0.0,744.0,9,0.21951219512195122,0.9932786604969139,1,0
02A,BUVW200C660,41,9.365853658536585,11.228882619301388,48.0,0.0,384.0,19,0.4634146341463415,1.198917154664992,0,0
02A,BUVW200C732,41,16.682926829268293,16.294844314061802,60.0,0.0,684.0,13,0.3170731707317073,0.9767377439715407,1,0
02A,BUVW200CALU,39,11.384615384615385,10.281857769405459,36.0,0.0,444.0,13,0.3333333333333333,0.9031361554207498,1,0
02A,BUVW200CSB,41,189.3658536585366,71.92557128642115,420.0,36.0,7764.0,0,0.0,0.37982334141464025,3,1
02A,BUVW200CSW,41,200.4878048780488,104.10454407738875,648.0,48.0,8220.0,0,0.0,0.5192562417485327,3,1
02A,BUVW500CSB,40,1.525,2.32033927669519,12.0,0.0,61.0,22,0.55,1.5215339519312723,0,3
02A,BUVW500CSW,41,5.170731707317073,4.09818520216199,14.0,0.0,212.0,9,0.21951219512195122,0.7925735532483094,0,0
02A,BVWX001KBAS,36,24.416666666666668,34.53393775900537,144.0,0.0,879.0,14,0.3888888888888889,1.4143592256247932,1,0
02A,BVWX001KENA,39,36.87179487179487,33.9335104418064,150.0,0.0,1438.0,7,0.1794871794871795,0.9203107838876562,2,0
02A,CKLM001KS600,41,642.2439024390244,283.36176351863395,1473.0,210.0,26332.0,0,0.0,0.4412058447616585,3,1
02A,CKLM001KS601,41,550.9512195121952,249.23171459703036,1338.0,145.0,22589.0,0,0.0,0.45236620914950837,3,1
02A,CKLM001KS603,41,264.5609756097561,118.68909991664943,637.0,80.0,10847.0,0,0.0,0.44862663377732337,3,1
02A,CKLM001KS606,41,39.65853658536585,24.50368314774083,90.0,0.0,1626.0,2,0.04878048780487805,0.6178665492357774,2,1
02A,CKLM001KS607,41,982.9268292682926,393.20753999916525,1797.0,385.0,40300.0,0,0.0,0.4000374476418307,3,1
02A,CKLM001KS609,41,196.0731707317073,97.80321831205312,415.0,34.0,8039.0,0,0.0,0.4988097960933173,3,1
02A,CKLM001KS610,41,542.9756097560976,232.4233731582172,1259.0,278.0,22262.0,0,0.0,0.42805490519660877,3,1
02A,CKLM001KS611,41,68.2439024390244,30.427603001062113,131.0,12.0,2798.0,0,0.0,0.4458655193150631,2,1
02A,CKLM001KS615,41,120.63414634146342,57.217897592257344,292.0,36.0,4946.0,0,0.0,0.47430930070411464,3,1
02A,CKLM001KSPOL,41,597.6341463414634,216.42594069306492,1023.0,235.0,24503.0,0,0.0,0.3621378430565915,3,1
02A,CKLM001KSW607,39,7.512820512820513,8.481781698601186,30.0,0.0,293.0,16,0.41025641025641024,1.128974355786506,0,0
02A,CKLM500CS600,41,167.9268292682927,102.64414017465936,513.0,40.0,6885.0,0,0.0,0.611243245775023,3,1
02A,CKLM500CS601,41,145.1951219512195,102.90777898492298,548.0,31.0,5953.0,0,0.0,0.708755071120753,3,1
02A,CKLM500CS603,41,76.6829268292683,34.82200383693495,169.0,20.0,3144.0,0,0.0,0.4541037396037954,2,1
02A,CKLM500CS607,41,214.26829268292684,114.68043084812768,644.0,75.0,8785.0,0,0.0,0.5352188576861964,3,1
02A,CKLM500CS609,41,50.26829268292683,39.09349331426133,189.0,7.0,2061.0,0,0.0,0.777696858750468,2,1
02A,CKLM500CS610,41,147.73170731707316,94.44866976041641,552.0,39.0,6057.0,0,0.0,0.6393256496907831,3,1
02A,CKLM500CS611,41,26.585365853658537,17.4942499264131,72.0,2.0,1090.0,0,0.0,0.6580405935623276,1,1
02A,CKLM500CS615,41,33.09756097560975,21.37966893809254,87.0,3.0,1357.0,0,0.0,0.6459590467662448,2,1
02A,CKLM500CSPOL,41,206.3658536585366,104.317006307112,577.0,55.0,8461.0,0,0.0,0.5054954802732055,3,1
02A,CXYZ002KBA,41,17.365853658536587,17.350441057161884,70.0,0.0,712.0,8,0.1951219512195122,0.999112476606232,1,0
02A,CXYZ002KSW,36,2.388888888888889,4.1354065461073235,16.0,0.0,86.0,25,0.6944444444444444,1.7311004146495774,0,3
02A,CXYZ020KPBA,41,6.560975609756097,7.671534333129863,40.0,0.0,269.0,5,0.12195121951219512,1.1692673147149606,0,0
02A,DABC001K31,41,2.2439024390243905,3.2922673631167783,10.0,0.0,92.0,25,0.6097560975609756,1.4672061074759555,0,3
02A,DABC001KSBM,39,5.641025641025641,5.918246448538708,16.0,0.0,220.0,18,0.46153846153846156,1.049143688604589,0,0
02A,DABC001KSWM,39,3.5128205128205128,6.077879628844754,30.0,0.0,137.0,23,0.5897435897435898,1.7301993104010616,0,3
02A,DCDE001KMET02,41,37.48780487804878,31.843462399069853,142.0,0.0,1537.0,1,0.024390243902439025,0.849435236409801,2,1
02A,DCDE001KMET03,41,27.853658536585368,20.760010808775796,69.0,2.0,1142.0,0,0.0,0.7453243810506196,1,1
02A,DDEF005K102,41,13.341463414634147,13.945626117348693,48.0,0.0,547.0,8,0.1951219512195122,1.0452845901486223,1,0
02A,DDEF005K104,41,23.24390243902439,25.743718153954458,96.0,0.0,953.0,3,0.07317073170731707,1.107547160873172,1,1
02A,DDEF005K106,41,8.097560975609756,10.009507675327443,40.0,0.0,332.0,9,0.21951219512195122,1.2361138996639311,0,0
02A,DDEF005K107,41,9.073170731707316,10.25521877851087,42.0,0.0,372.0,9,0.21951219512195122,1.1302794890294239,0,0
02A,DDEF005K108,41,8.609756097560975,10.379976032680633,54.0,0.0,353.0,5,0.12195121951219512,1.205606281416164,0,0
02A,DDEF005K109,41,6.585365853658536,8.826028579593705,42.0,0.0,270.0,13,0.3170731707317073,1.340248784308674,0,0
02A,DDEF005K112,41,8.560975609756097,8.660394853838376,32.0,0.0,351.0,8,0.1951219512195122,1.011613074095081,0,0
02A,DDEF005K113,41,4.097560975609756,5.175929279118777,24.0,0.0,168.0,15,0.36585365853658536,1.2631732169277967,0,0
02A,DDEF005K114,41,5.463414634146342,8.099683824000815,32.0,0.0,224.0,16,0.3902439024390244,1.4825314142144348,0,0
02A,DDEF005K117,41,9.512195121951219,10.540687717648009,46.0,0.0,390.0,4,0.0975609756097561,1.1081235805732523,0,0
02A,DDEF005K121,41,8.951219512195122,8.916140475318329,36.0,0.0,367.0,8,0.1951219512195122,0.9960810885233011,0,0
02A,DDEF005KBA,41,28.609756097560975,23.958169847445035,87.0,0.0,1173.0,4,0.0975609756097561,0.837412586313083,1,1
02A,DDEF005KBB,41,27.51219512195122,21.376531467031214,88.0,0.0,1128.0,3,0.07317073170731707,0.7769838565144325,1,1
02A,DDEF005KBC,41,16.5609756097561,14.363232192803618,54.0,0.0,679.0,2,0.04878048780487805,0.8672938437480829,1,1
02A,DDEF020KP104,41,2.4634146341463414,3.3918841443629066,18.0,0.0,101.0,13,0.3170731707317073,1.3769034645433582,0,0
02A,DDEF020KP108,41,0.8292682926829268,1.412487858786585,7.0,0.0,34.0,26,0.6341463414634146,1.7032941826544115,0,3
02A,DDEF020KP121,41,2.073170731707317,2.6018286252407075,10.0,0.0,85.0,16,0.3902439024390244,1.2549996898219882,0,0
02A,DDEF020KPBA,41,10.439024390243903,8.763700076131672,37.0,0.0,428.0,5,0.12195121951219512,0.8395133250499965,1,1
02A,DDEF020KPBB,40,7.175,5.812839457967384,19.0,0.0,287.0,5,0.125,0.8101518408316912,0,1
02A,DDEF020KPBC,41,3.4878048780487805,3.7889441221764684,14.0,0.0,143.0,12,0.2926829268292683,1.0863406224422043,0,0
02A,DDEF020KPMW,41,4.219512195121951,3.940255036935751,12.0,0.0,173.0,11,0.2682926829268293,0.933817667713097,0,0
02A,DDEF020KPSW,41,27.195121951219512,23.723637486898085,106.0,1.0,1115.0,0,0.0,0.872349001760378,1,1
02A,DGHI002KRP,41,26.121951219512194,21.97065670610601,94.0,0.0,1071.0,2,0.04878048780487805,0.841080228711808,1,1
02A,DGHI020KPARP,41,12.341463414634147,12.949150080405975,48.0,0.0,506.0,3,0.07317073170731707,1.049239433392579,1,1
02A,DHIJ001KBM,41,35.31707317073171,17.921270915298173,96.0,11.0,1448.0,0,0.0,0.5074393007784703,2,1
02A,DHIJ001KBO,41,17.414634146341463,12.338913262026153,74.0,4.0,714.0,0,0.0,0.7085370360547231,1,1
02A,DHIJ001KDB,40,11.25,7.728568381710109,29.0,0.0,450.0,1,0.025,0.6869838561520096,1,1
02A,DHIJ001KGK,41,19.4390243902439,10.481051427427987,44.0,4.0,797.0,0,0.0,0.5391757948865088,1,1
02A,DHIJ001KHP,41,10.024390243902438,6.2068019336774745,29.0,0.0,411.0,2,0.04878048780487805,0.6191700225809647,0,1
02A,DHIJ001KOS,41,13.21951219512195,8.403904435207338,36.0,1.0,542.0,0,0.0,0.6357197081983411,1,1
02A,DHIJ001KPT,41,21.609756097560975,9.666638631862906,45.0,5.0,886.0,0,0.0,0.44732752133902837,1,1
02A,DHIJ001KRD,41,15.536585365853659,9.550124504360166,36.0,0.0,637.0,2,0.04878048780487805,0.6146861925883309,1,1
02A,DHIJ001KRE,40,7.8,5.355083853397916,22.0,0.0,312.0,2,0.05,0.6865492119740919,0,1
02A,DHIJ001KRV,40,10.2,6.645607764840065,23.0,0.0,408.0,1,0.025,0.6515301730235359,1,1
02A,DHIJ001KWP,41,56.65853658536585,22.44950974531244,127.0,31.0,2323.0,0,0.0,0.3962246661893285,2,1
02A,DHIJ001KYD,41,30.902439024390244,11.823292430724996,61.0,15.0,1267.0,0,0.0,0.38260062325155864,2,1
02A,DHIJ001KYE,41,81.60975609756098,36.17311021240812,227.0,20.0,3346.0,0,0.0,0.44324492489800743,2,1
02A,DHIJ001KYK,41,16.878048780487806,9.636376710027529,39.0,2.0,692.0,0,0.0,0.5709413946692611,1,1
02A,DJKL020KP,41,1.4634146341463414,2.2814201824259572,10.0,0.0,60.0,20,0.4878048780487805,1.5589704579910708,0,3
02A,DKLM350C,41,102.90243902439025,92.18454449582337,480.0,0.0,4219.0,5,0.12195121951219512,0.895844115745143,3,1
02A,DNOP001K,41,121.51219512195122,70.50997161792773,272.0,21.0,4982.0,0,0.0,0.5802707419379841,3,1
02A,DNOP004K,41,24.048780487804876,12.83540264174092,56.0,0.0,986.0,1,0.024390243902439025,0.5337236392610322,1,1
02A,DNOP020KP,41,5.2439024390243905,4.017340462326277,13.0,0.0,215.0,3,0.07317073170731707,0.766097483513383,0,1
02A,DOPQ001K001,41,981.9512195121952,502.2653656793145,2431.0,261.0,40260.0,0,0.0,0.5114972675820143,3,1
02A,DOPQ001K002,41,325.8292682926829,155.9368305499096,594.0,74.0,13359.0,0,0.0,0.47858447881924493,3,1
02A,DOPQ001K003,41,280.9756097560976,122.03308727654112,565.0,71.0,11520.0,0,0.0,0.43431914742518973,3,1
02A,DOPQ001K004,41,108.1219512195122,66.3314386704944,367.0,30.0,4433.0,0,0.0,0.6134872514076857,3,1
02A,DOPQ001K006,41,39.65853658536585,23.184703746325464,102.0,0.0,1626.0,1,0.024390243902439025,0.5846081510451071,2,1
02A,DOPQ001K007,41,277.7317073170732,124.01593131332845,540.0,60.0,11387.0,0,0.0,0.44653141159624715,3,1
02A,DOPQ001K009,41,2103.4146341463415,933.2423312197576,4000.0,455.0,86240.0,0,0.0,0.44367967973109995,3,2
02A,DOPQ001K010,41,312.3658536585366,152.3142731489011,731.0,62.0,12807.0,0,0.0,0.48761499173147066,3,1
02A,DOPQ001K017,41,27.951219512195124,20.941527188235575,87.0,0.0,1146.0,4,0.0975609756097561,0.7492169412894053,1,1
02A,DOPQ001K019,41,20.21951219512195,16.29035327290656,64.0,0.0,829.0,1,0.024390243902439025,0.8056748904573812,1,1
02A,DOPQ001K020,41,34.34146341463415,28.44785559237951,94.0,0.0,1408.0,1,0.024390243902439025,0.8283821585849147,2,1
02A,DOPQ001K022,41,49.65853658536585,32.40957401455437,126.0,0.0,2036.0,1,0.024390243902439025,0.6526485926310066,2,1
02A,DOPQ001K024,41,85.78048780487805,48.26671326862952,187.0,15.0,3517.0,0,0.0,0.5626770668222378,2,1
02A,DOPQ001KBA,41,124.97560975609755,93.10276252745619,350.0,8.0,5124.0,0,0.0,0.7449674597239859,3,1
02A,DOPQ001KBB,41,82.8048780487805,63.799772535721125,282.0,6.0,3395.0,0,0.0,0.770483261845233,2,1
02A,DOPQ001KBC,41,117.14634146341463,81.47010524591512,339.0,20.0,4803.0,0,0.0,0.6954558224198459,3,1
02A,DOPQ001KBY,41,29.414634146341463,24.892745539369596,80.0,0.0,1206.0,7,0.17073170731707318,0.8462707853351189,1,1
02A,DOPQ004K001,41,78.46341463414635,44.32273545313715,178.0,14.0,3217.0,0,0.0,0.5648841012056646,2,1
02A,DOPQ004K002,41,88.73170731707317,45.06718561783279,203.0,16.0,3638.0,0,0.0,0.5079039610585884,2,1
02A,DOPQ004K003,41,54.26829268292683,28.389280010458087,126.0,14.0,2225.0,0,0.0,0.5231283058106884,2,1
02A,DOPQ004K004,41,18.951219512195124,9.63574392434802,50.0,4.0,777.0,0,0.0,0.50844980810588,1,1
02A,DOPQ004K007,41,83.95121951219512,41.846715055970755,184.0,19.0,3442.0,0,0.0,0.4984646476742594,2,1
02A,DOPQ004K009,41,455.0975609756098,232.45061893637202,977.0,112.0,18659.0,0,0.0,0.5107709618088457,3,1
02A,DOPQ004K010,41,107.41463414634147,62.65180588369186,254.0,22.0,4404.0,0,0.0,0.5832706723958596,3,1
02A,DOPQ004K011,41,9.170731707317072,6.785655602166935,22.0,0.0,376.0,6,0.14634146341463414,0.7399252119384159,0,1
02A,DOPQ004K017,41,22.536585365853657,14.857822116608496,59.0,4.0,924.0,0,0.0,0.6592756566893381,1,1
02A,DOPQ004K019,41,12.634146341463415,7.133568873856113,28.0,0.0,518.0,1,0.024390243902439025,0.564626107776256,1,1
02A,DOPQ004K020,41,13.390243902439025,8.760359720869024,32.0,0.0,549.0,3,0.07317073170731707,0.6542345146732786,1,1
02A,DOPQ004K021,41,11.878048780487806,6.738676138349503,28.0,0.0,487.0,3,0.07317073170731707,0.5673218104154613,1,1
02A,DOPQ004K022,41,17.902439024390244,10.391835444349523,50.0,0.0,734.0,1,0.024390243902439025,0.5804703722320578,1,1
02A,DOPQ004K024,41,37.8780487804878,23.043648931919634,100.0,4.0,1553.0,0,0.0,0.6083642023236994,2,1
02A,DOPQ004K031,39,10.564102564102564,6.877862549685162,28.0,0.0,412.0,3,0.07692307692307693,0.6510598044604886,1,1
02A,DOPQ004K032,39,6.6923076923076925,5.745267371149222,21.0,0.0,261.0,9,0.23076923076923078,0.8584882278728722,0,0
02A,DOPQ004KBA,41,125.02439024390245,74.49345199575532,316.0,20.0,5126.0,0,0.0,0.5958313561892251,3,1
02A,DOPQ004KBB,41,103.73170731707317,63.74206789485414,292.0,4.0,4253.0,0,0.0,0.6144897210649,3,1
02A,DOPQ004KBC,41,103.90243902439025,61.35910889103948,288.0,30.0,4260.0,0,0.0,0.5905454142095349,3,1
02A,DOPQ004KBY,41,27.195121951219512,23.370087197307505,91.0,0.0,1115.0,5,0.12195121951219512,0.8593484978382132,1,1
02A,DOPQ020KP001,41,4.390243902439025,3.3976318869212996,13.0,0.0,180.0,5,0.12195121951219512,0.7739050409098515,0,1
02A,DOPQ020KP002,41,34.853658536585364,21.15013117643689,80.0,8.0,1429.0,0,0.0,0.6068267167487141,2,1
02A,DOPQ020KP003,41,10.24390243902439,6.35130099981444,23.0,0.0,420.0,2,0.04878048780487805,0.6200079547437906,1,1
02A,DOPQ020KP004,41,3.2439024390243905,2.477705468824715,9.0,0.0,133.0,7,0.17073170731707318,0.7638039415173933,0,1
02A,DOPQ020KP007,41,23.853658536585368,15.736201853703061,75.0,3.0,978.0,0,0.0,0.659697623723748,1,1
02A,DOPQ020KP009,41,109.04878048780488,50.051948623161614,235.0,19.0,4471.0,0,0.0,0.4589867800379392,3,1
02A,DOPQ020KP010,41,36.170731707317074,17.787499035874024,81.0,6.0,1483.0,0,0.0,0.491764976716679,2,1
02A,DOPQ020KP017,41,16.390243902439025,12.967031365699107,51.0,1.0,672.0,0,0.0,0.7911432827286657,1,1
02A,DOPQ020KP019,41,2.7560975609756095,2.745728389743585,11.0,0.0,113.0,10,0.24390243902439024,0.9962377343317433,0,0
02A,DOPQ020KP020,39,5.128205128205129,4.384058965096923,17.0,0.0,200.0,4,0.10256410256410256,0.8548914981938999,0,1
02A,DOPQ020KP021,40,3.325,3.361833291066509,15.0,0.0,133.0,4,0.1,1.011077681523762,0,1
02A,DOPQ020KP022,41,3.5121951219512195,2.335829094984393,8.0,0.0,144.0,6,0.14634146341463414,0.6650624506552786,0,1
02A,DOPQ020KP024,41,11.292682926829269,7.3424924325430005,33.0,0.0,463.0,1,0.024390243902439025,0.6501991138968963,1,1
02A,DOPQ020KP031,39,5.102564102564102,5.040858697707804,19.0,0.0,199.0,6,0.15384615384615385,0.9879069809578108,0,0
02A,DOPQ020KP032,39,5.6923076923076925,6.902150107999703,26.0,0.0,222.0,8,0.20512820512820512,1.2125398838377857,0,0
02A,DOPQ020KPBA,41,69.1951219512195,51.29679303435796,228.0,5.0,2837.0,0,0.0,0.741335394574789,2,1
02A,DOPQ020KPBB,41,55.46341463414634,45.48851369355543,212.0,5.0,2274.0,0,0.0,0.8201535010711402,2,1
02A,DOPQ020KPBC,41,37.19512195121951,24.441992054858297,109.0,0.0,1525.0,1,0.024390243902439025,0.6571289667207805,2,1
02A,DPQR002KBA,40,4.75,8.69644784542546,40.0,0.0,190.0,23,0.575,1.8308311253527285,0,3
02A,DQRS001KSCG,41,31.804878048780488,20.830529892678108,88.0,0.0,1304.0,1,0.024390243902439025,0.6549476423311368,2,1
02A,DQRS001KSNA,41,3.024390243902439,5.93080013521805,24.0,0.0,124.0,28,0.6829268292682927,1.960990367289839,0,3
02A,DTUV005K,40,4.625,10.807612464346006,60.0,0.0,185.0,25,0.625,2.3367810733721095,0,3
02A,EJKL200C500,41,106.6829268292683,65.87390948789599,246.0,6.0,4374.0,0,0.0,0.6174737743492765,3,1
02A,EKLM050C620,41,106.6829268292683,65.87390948789599,246.0,6.0,4374.0,0,0.0,0.6174737743492765,3,1
02A,EPQR002KBA,40,16.25,20.70024154448445,96.0,0.0,650.0,11,0.275,1.27386101812212,1,0
02A,EPQR002KBB,41,10.414634146341463,13.01340772003263,44.0,0.0,427.0,13,0.3170731707317073,1.249530952040604,1,0
02A,EPQR002KBC,41,10.609756097560975,12.473728489871197,52.0,0.0,435.0,11,0.2682926829268293,1.175684754217745,1,0
02A,EPQR020KPBA,41,7.634146341463414,10.061699900019319,56.0,0.0,313.0,7,0.17073170731707318,1.3179862488843197,0,0
02A,EPQR020KPBB,39,1.564102564102564,1.6982168945051532,6.0,0.0,61.0,16,0.41025641025641024,1.0857452276344421,0,0
02A,EPQR020KPBC,40,1.275,1.5522935884089015,6.0,0.0,51.0,16,0.4,1.2174851673795306,0,0
02A,EQRS002KBA,41,15.975609756097562,14.278458959001927,55.0,0.0,655.0,4,0.0975609756097561,0.893766133311571,1,1
02A,EQRS002KBB,40,13.0,14.438197202612882,65.0,0.0,520.0,9,0.225,1.1106305540471448,1,0
02A,EQRS002KBC,41,11.512195121951219,11.480683671322698,42.0,0.0,472.0,9,0.21951219512195122,0.9972627765343869,1,0
02A,EQRS002KBD,41,16.804878048780488,12.476416777655198,52.0,0.0,689.0,3,0.07317073170731707,0.7424282843016881,1,1
02A,EQRS020KPBA,41,5.7317073170731705,4.842645920588777,19.0,0.0,235.0,5,0.12195121951219512,0.8448871606133611,0,1
02A,EQRS020KPBB,40,2.45,2.1357758453401567,8.0,0.0,98.0,8,0.2,0.8717452429959823,0,0
02A,EQRS020KPBC,40,2.825,2.753901661093649,11.0,0.0,113.0,11,0.275,0.9748324464048315,0,0
02A,EQRS020KPBD,41,3.5365853658536586,3.1232800144688415,11.0,0.0,145.0,5,0.12195121951219512,0.8831343489187758,0,1
02A,ERST002KBA,40,36.925,35.67832603581548,122.0,0.0,1477.0,4,0.1,0.96623767192459,2,1
02A,ERST002KBB,41,8.146341463414634,9.25624377274539,48.0,0.0,334.0,11,0.2682926829268293,1.13624549306156,0,0
02A,ERST002KBC,41,6.0,7.533259586659682,28.0,0.0,246.0,16,0.3902439024390244,1.2555432644432802,0,0
02A,ERST020KPBA,41,13.390243902439025,17.474092320891074,86.0,0.0,549.0,7,0.17073170731707318,1.304986858208623,1,0
02A,ERST020KPBB,41,1.7317073170731707,2.4085720898895935,9.0,0.0,71.0,19,0.4634146341463415,1.3908655730348356,0,0
02A,ESTU002KBD,38,2.0789473684210527,3.5288891058631147,12.0,0.0,79.0,26,0.6842105263157895,1.6974403294025109,0,3
02A,ESTU020KPBA,39,2.58974358974359,4.761235734764379,26.0,0.0,101.0,15,0.38461538461538464,1.8384969668892157,0,3
02A,EVWX001KGRE,41,9.073170731707316,9.592680136183107,30.0,0.0,372.0,14,0.34146341463414637,1.0572577569449124,0,0
02A,EVWX200CHAR,41,13.268292682926829,23.5701340580022,144.0,0.0,544.0,13,0.3170731707317073,1.7764255448126658,1,3
02A,EVWX270CGRE,41,48.68292682926829,63.251260471389116,256.0,0.0,1996.0,13,0.3170731707317073,1.2992493383401573,2,0
02A,EXYZ001K109,41,30.365853658536587,20.03092121890675,78.0,0.0,1245.0,1,0.024390243902439025,0.6596528272892986,2,1
02A,EXYZ001K123,41,13.634146341463415,11.974464701106635,46.0,0.0,559.0,8,0.1951219512195122,0.878270219580272,1,0
02A,EXYZ200C109,41,48.19512195121951,30.245015715151414,102.0,6.0,1976.0,0,0.0,0.6275534637253076,2,1
02A,EXYZ200C123,40,8.85,8.698806284153637,36.0,0.0,354.0,15,0.375,0.9829159643111455,0,0
02A,EXYZ200C470,39,5.846153846153846,8.427831279811649,36.0,0.0,228.0,22,0.5641025641025641,1.4416027189151506,0,3
02A,EXYZ200C480,41,9.926829268292684,12.276787535634961,41.0,0.0,407.0,20,0.4878048780487805,1.2367279827052418,0,0
02A,EZAB300C470,41,15.804878048780488,17.987800744108657,60.0,0.0,648.0,14,0.34146341463414637,1.138117022389591,1,0
02A,EZAB300C480,41,10.536585365853659,11.52409988019804,48.0,0.0,432.0,13,0.3170731707317073,1.0937224423336103,1,0
02A,FIJK001K,41,90.2439024390244,59.44610184352078,258.0,17.0,3700.0,0,0.0,0.6587270744822572,2,1
02A,FIJK250C,41,285.4146341463415,148.73365046447225,855.0,66.0,11702.0,0,0.0,0.5211143111470998,3,1
02A,FNOP001KCG,40,4.85,11.099896049409308,60.0,0.0,194.0,28,0.7,2.2886383607029503,0,3
02A,FQRS001KYZE,40,40.325,41.040559987682485,192.0,0.0,1613.0,7,0.175,1.0177448230051453,2,0
02A,FQRS003KYZEN,41,9.0,10.312613635737547,49.0,0.0,369.0,11,0.2682926829268293,1.1458459595263941,0,0
02A,FRST004K71,41,1.951219512195122,3.208981298731695,12.0,0.0,80.0,27,0.6585365853658537,1.6446029155999937,0,3
02A,FRST004K73,41,7.658536585365853,6.9304031487986375,26.0,0.0,314.0,12,0.2926829268292683,0.904925251913198,0,0
02A,FRST004K74,41,40.78048780487805,25.383569681116512,126.0,4.0,1672.0,0,0.0,0.6224439933766609,2,1
02A,FRST004K81,40,1.8,3.196151531981019,12.0,0.0,72.0,27,0.675,1.775639739989455,0,3
02A,FRST004K82,41,6.585365853658536,6.978451152498301,34.0,0.0,270.0,14,0.34146341463414637,1.0596907305645569,0,0
02A,FRST004K88,41,3.4634146341463414,4.494983653894694,16.0,0.0,142.0,21,0.5121951219512195,1.2978473930259329,0,3
02A,FRST004K90,41,5.536585365853658,6.454059036666809,24.0,0.0,227.0,19,0.4634146341463415,1.1657111035389391,0,0
02A,FRST004KSB,41,6.146341463414634,11.109817675393588,52.0,0.0,252.0,21,0.5121951219512195,1.8075497011553059,0,3
02A,FSTU001K17,41,51.80487804878049,37.270779111923005,138.0,0.0,2124.0,1,0.024390243902439025,0.7194453595051051,2,1
02A,FSTU001K25,41,220.73170731707316,115.40234494806506,491.0,66.0,9050.0,0,0.0,0.5228172533558749,3,1
02A,FSTU001K28,41,242.7560975609756,138.85402055536684,508.0,62.0,9953.0,0,0.0,0.5719898365085945,3,1
02A,FSTU001K38,41,21.682926829268293,18.654006304799843,75.0,0.0,889.0,4,0.0975609756097561,0.860308502246112,1,1
02A,FSTU001K705,41,51.41463414634146,33.510427936506645,144.0,0.0,2108.0,1,0.024390243902439025,0.6517682852925866,2,1
02A,FSTU001K707,41,123.6829268292683,65.73486100403281,307.0,24.0,5071.0,0,0.0,0.5314788604151736,3,1
