periode,area,cabang,sku,qty,imputed,is_active,train_start,nz_last,is_train,is_test,event_flag,holiday_count,event_flag_lag1,holiday_count_lag1,rainfall_lag1,qty_lag1,qty_lag2,qty_lag3,qty_lag4,qty_lag5,qty_lag6,qty_lag7,qty_lag8,qty_lag9,qty_lag10,qty_lag11,qty_lag12,qty_rollmean_3,qty_rollstd_3,qty_rollmean_6,qty_rollstd_6,qty_rollmean_12,qty_rollstd_12,spike_flag,sample_weight,month,year,qtr,selected15,eligible_model,alive_recent
2022-02-01,2,13A,FSTU001KSW,1753.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1464.0,584.387713765442,1550.8333333333333,483.8402284501224,1454.4166666666667,475.0137717301818,0,1.0,2,2022,1,1,1,1
2022-03-01,2,13A,FSTU001KSW,1379.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,1342.0,382.6630371488734,1558.6666666666667,487.2234258188605,1525.3333333333333,447.7881669095806,0,1.0,3,2022,1,1,1,1
2022-04-01,2,13A,FSTU001KSW,1390.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,1469.6666666666667,250.6179030582879,1443.5,419.08746103886233,1447.5833333333333,373.64116435019525,0,1.0,4,2022,2,1,1,1
2022-05-01,2,13A,FSTU001KSW,1000.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1507.3333333333333,212.82465396032805,1485.6666666666667,394.0617548895942,1465.9166666666667,364.0573027656081,0,1.0,5,2022,2,1,1,1
2022-06-01,2,13A,FSTU001KSW,2557.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,8.0,0.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1256.3333333333333,222.05930138891583,1299.1666666666667,283.72198833834955,1448.5,382.02177472447335,1,0.8,6,2022,2,1,1,1
2022-07-01,2,13A,FSTU001KSW,1064.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1649.0,810.1685009922319,1559.3333333333333,545.2715531427132,1561.4166666666667,488.0718014117731,0,1.0,7,2022,3,1,1,1
2022-08-01,2,13A,FSTU001KSW,1606.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1706.0,1540.3333333333333,881.040483368008,1523.8333333333333,573.5306152827995,1537.3333333333333,506.0884459770991,0,1.0,8,2022,3,1,1,1
2022-09-01,2,13A,FSTU001KSW,1532.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,2070.0,1742.3333333333333,755.779288769766,1499.3333333333333,564.8573861309301,1529.0,503.87714952970606,0,1.0,9,2022,3,1,1,1
2022-10-01,2,13A,FSTU001KSW,1768.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1137.0,1400.6666666666667,293.90020982186,1524.8333333333333,561.7837365629827,1484.1666666666667,474.43954176257137,0,1.0,10,2022,4,1,1,1
2022-11-01,2,13A,FSTU001KSW,959.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,2119.0,1635.3333333333333,120.70349345952384,1587.8333333333333,564.8257843500655,1536.75,467.37937189474593,0,1.0,11,2022,4,1,1,1
2022-12-01,2,13A,FSTU001KSW,1085.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,996.0,1419.6666666666667,416.03405309341366,1581.0,573.5405826966389,1440.0833333333333,455.82342241732414,0,1.0,12,2022,4,1,1,1
2023-01-01,2,13A,FSTU001KSW,1105.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1277.0,1270.6666666666667,435.2864956937366,1335.6666666666667,339.72145452806865,1447.5,448.6078465653492,0,1.0,1,2023,1,1,1,1
2023-02-01,2,13A,FSTU001KSW,1187.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,3.0,0.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1753.0,1049.6666666666667,79.15385861304182,1342.5,333.51986447586586,1433.1666666666667,457.21584982733617,0,1.0,2,2023,1,1,1,1
2023-03-01,2,13A,FSTU001KSW,1450.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1379.0,1125.6666666666667,54.0493601565588,1272.6666666666667,310.37568633297707,1386.0,450.3653062691541,0,1.0,3,2023,1,1,1,1
2023-04-01,2,13A,FSTU001KSW,1728.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1390.0,1247.3333333333333,180.23965527411943,1259.0,298.24084227348857,1391.9166666666667,450.7312156794542,0,1.0,4,2023,2,1,1,1
2023-05-01,2,13A,FSTU001KSW,1257.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1000.0,1455.0,270.5346558206547,1252.3333333333333,284.72840860487827,1420.0833333333333,461.0435708720208,0,1.0,5,2023,2,1,1,1
2023-06-01,2,13A,FSTU001KSW,1765.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,2557.0,1478.3333333333333,236.77485789951052,1302.0,246.7905994968201,1441.5,445.4614563471333,0,1.0,6,2023,2,1,1,1
2023-07-01,2,13A,FSTU001KSW,1348.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1064.0,1583.3333333333333,283.21781959003465,1415.3333333333333,280.9773419097464,1375.5,300.1264884859531,0,1.0,7,2023,3,1,1,1
2023-08-01,2,13A,FSTU001KSW,1963.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1606.0,1456.6666666666667,270.8732791054397,1455.8333333333333,242.12675743640253,1399.1666666666667,284.0994810827978,0,1.0,8,2023,3,1,1,1
2023-09-01,2,13A,FSTU001KSW,2021.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1532.0,1692.0,313.93152119530794,1585.1666666666667,274.8493526764552,1428.9166666666667,323.6643767668581,0,1.0,9,2023,3,1,1,1
2023-10-01,2,13A,FSTU001KSW,1177.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,1.0,0.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1768.0,1777.3333333333333,372.9428016912693,1680.3333333333333,314.65896883239554,1469.6666666666667,365.8557423936709,0,1.0,10,2023,4,1,1,1
2023-11-01,2,13A,FSTU001KSW,820.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,0.0,0.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,959.0,1720.3333333333333,471.4332755898054,1588.5,372.96742485101805,1420.4166666666667,361.80091419888834,0,1.0,11,2023,4,1,1,1
2023-12-01,2,13A,FSTU001KSW,1207.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,820.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1085.0,1339.3333333333333,616.7368428538491,1515.6666666666667,478.41307117037104,1408.8333333333333,379.6988838859581,0,1.0,12,2023,4,1,1,1
2024-01-01,2,13A,FSTU001KSW,948.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,1207.0,820.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,1105.0,1068.0,215.29746863351636,1422.6666666666667,474.4700903815398,1419.0,371.7907524890358,0,1.0,1,2024,1,1,1,1
2024-02-01,2,13A,FSTU001KSW,1282.0,0,1,2021-01-01,2024-05-01,1,0,1,3,0.0,1.0,0.0,948.0,1207.0,820.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1187.0,991.6666666666666,197.1606789736059,1356.0,513.5515553476592,1405.9166666666667,386.3233356878271,0,1.0,2,2024,1,1,1,1
2024-03-01,2,13A,FSTU001KSW,817.0,0,1,2021-01-01,2024-05-01,1,0,0,4,1.0,3.0,0.0,1282.0,948.0,1207.0,820.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1450.0,1145.6666666666667,175.24363992263252,1242.5,419.1442472466966,1413.8333333333333,382.3826815528065,0,1.0,3,2024,1,1,1,1
2024-04-01,2,13A,FSTU001KSW,1159.0,0,1,2021-01-01,2024-05-01,1,0,0,6,0.0,4.0,0.0,817.0,1282.0,948.0,1207.0,820.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1728.0,1015.6666666666666,239.77141892505304,1041.8333333333333,205.81294096015088,1361.0833333333333,418.8613262239192,0,1.0,4,2024,2,1,1,1
2024-05-01,2,13A,FSTU001KSW,1241.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,1159.0,817.0,1282.0,948.0,1207.0,820.0,1177.0,2021.0,1963.0,1348.0,1765.0,1257.0,1086.0,240.94190171076505,1038.8333333333333,203.5675972905967,1313.6666666666667,405.543705375508,0,1.0,5,2024,2,1,1,1
2021-01-01,3,13I,BBCD005KSW,1561.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,3,13I,BBCD005KSW,1489.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1561.0,,,,,,,,,,,,1561.0,,1561.0,,1561.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,3,13I,BBCD005KSW,1997.0,0,1,2021-01-01,2024-05-01,1,0,0,4,0.0,1.0,0.0,1489.0,1561.0,,,,,,,,,,,1525.0,50.91168824543142,1525.0,50.91168824543142,1525.0,50.91168824543142,0,1.0,3,2021,1,1,1,1
2021-04-01,3,13I,BBCD005KSW,1838.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,4.0,0.0,1997.0,1489.0,1561.0,,,,,,,,,,1682.3333333333333,274.8769421638224,1682.3333333333333,274.8769421638224,1682.3333333333333,274.8769421638224,0,1.0,4,2021,2,1,1,1
2021-05-01,3,13I,BBCD005KSW,1244.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,1838.0,1997.0,1489.0,1561.0,,,,,,,,,1774.6666666666667,259.8544464374881,1721.25,237.54911772796245,1721.25,237.54911772796245,0,1.0,5,2021,2,1,1,1
2021-06-01,3,13I,BBCD005KSW,1833.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,5.0,0.0,1244.0,1838.0,1997.0,1489.0,1561.0,,,,,,,,1693.0,396.8891532909409,1625.8,296.43835784189605,1625.8,296.43835784189605,0,1.0,6,2021,2,1,1,1
2021-07-01,3,13I,BBCD005KSW,1064.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,1.0,0.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,,,,,,,1638.3333333333333,341.51183483641285,1660.3333333333333,278.3089410469356,1660.3333333333333,278.3089410469356,0,1.0,7,2021,3,1,1,1
2021-08-01,3,13I,BBCD005KSW,1911.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,,,,,,1380.3333333333333,402.219260271476,1577.5,371.9831985453106,1575.142857142857,339.62991062401466,0,1.0,8,2021,3,1,1,1
2021-09-01,3,13I,BBCD005KSW,2715.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,2.0,0.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,,,,,1602.6666666666667,468.126407430016,1647.8333333333333,391.2970312520485,1617.125,336.1102869595038,0,1.0,9,2021,3,1,1,1
2021-10-01,3,13I,BBCD005KSW,1347.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,,,,1896.6666666666667,825.5933220014157,1767.5,582.5072531737266,1739.111111111111,482.4669533875985,0,1.0,10,2021,4,1,1,1
2021-11-01,3,13I,BBCD005KSW,2358.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,,,1991.0,687.499818181794,1685.6666666666667,604.6889007305051,1699.9,471.47179720059137,0,1.0,11,2021,4,1,1,1
2021-12-01,3,13I,BBCD005KSW,1508.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,,2140.0,709.5766343390965,1871.3333333333333,612.9230511790747,1759.7272727272727,489.3152543931348,0,1.0,12,2021,4,1,1,1
2022-01-01,3,13I,BBCD005KSW,961.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1561.0,1737.6666666666667,543.2221767687079,1817.1666666666667,631.0801586697736,1738.75,472.1691001017634,0,1.0,1,2022,1,1,1,1
2022-02-01,3,13I,BBCD005KSW,2084.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1489.0,1609.0,703.9552542598144,1800.0,656.5522066066034,1688.75,521.8568464452854,0,1.0,2,2022,1,1,1,1
2022-03-01,3,13I,BBCD005KSW,1183.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1997.0,1517.6666666666667,561.5624037748015,1828.8333333333333,666.1307429226388,1738.3333333333333,529.3650284381594,0,1.0,3,2022,1,1,1,1
2022-04-01,3,13I,BBCD005KSW,2161.0,0,1,2021-01-01,2024-05-01,1,0,1,2,0.0,1.0,0.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1838.0,1409.3333333333333,594.7287897296827,1573.5,540.2387435199369,1670.5,545.124756363165,0,1.0,4,2022,2,1,1,1
2022-05-01,3,13I,BBCD005KSW,980.0,0,1,2021-01-01,2024-05-01,1,0,0,8,1.0,2.0,0.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1244.0,1809.3333333333333,543.7851904321533,1709.1666666666667,573.1859791260309,1697.4166666666667,561.8646647682621,0,1.0,5,2022,2,1,1,1
2022-06-01,3,13I,BBCD005KSW,2154.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,8.0,0.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1833.0,1441.3333333333333,631.4604764617761,1479.5,536.0838553808537,1675.4166666666667,585.8872771405362,0,1.0,6,2022,2,1,1,1
2022-07-01,3,13I,BBCD005KSW,952.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1064.0,1765.0,679.8389515171957,1587.1666666666667,603.5751541164256,1702.1666666666667,600.8725221532333,0,1.0,7,2022,3,1,1,1
2022-08-01,3,13I,BBCD005KSW,1459.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1911.0,1362.0,686.0349845306724,1585.6666666666667,605.4507962391881,1692.8333333333333,612.4447037500734,0,1.0,8,2022,3,1,1,1
2022-09-01,3,13I,BBCD005KSW,1725.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,2715.0,1521.6666666666667,603.4453855431602,1481.5,554.1583708652249,1655.1666666666667,611.7062327224688,0,1.0,9,2022,3,1,1,1
2022-10-01,3,13I,BBCD005KSW,1164.0,0,1,2021-01-01,2024-05-01,1,0,1,1,1.0,0.0,0.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1347.0,1378.6666666666667,392.711514133891,1571.8333333333333,539.7567662073972,1572.6666666666667,514.8684445093866,0,1.0,10,2022,4,1,1,1
2022-11-01,3,13I,BBCD005KSW,751.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,1.0,0.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,2358.0,1449.3333333333333,280.6248979212878,1405.6666666666667,471.21743035107136,1557.4166666666667,524.7750095098478,0,1.0,11,2022,4,1,1,1
2022-12-01,3,13I,BBCD005KSW,1632.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,0.0,0.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1508.0,1213.3333333333333,488.8704668246316,1367.5,519.4007123599275,1423.5,506.6330032676516,0,1.0,12,2022,4,1,1,1
2023-01-01,3,13I,BBCD005KSW,1102.0,0,1,2021-01-01,2024-05-01,1,0,0,3,1.0,1.0,0.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,961.0,1182.3333333333333,440.7860403113206,1280.5,388.5484525770245,1433.8333333333333,509.7680102187901,0,1.0,1,2023,1,1,1,1
2023-02-01,3,13I,BBCD005KSW,903.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,3.0,0.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,2084.0,1161.6666666666667,443.520386603968,1305.5,367.43693336408114,1445.5833333333333,499.39808466762986,0,1.0,2,2023,1,1,1,1
2023-03-01,3,13I,BBCD005KSW,1270.0,0,1,2021-01-01,2024-05-01,1,0,1,2,0.0,1.0,0.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1183.0,1212.3333333333333,376.8160470751386,1212.8333333333333,390.3769545793744,1347.1666666666667,478.0617748848583,0,1.0,3,2023,1,1,1,1
2023-04-01,3,13I,BBCD005KSW,1088.0,0,1,2021-01-01,2024-05-01,1,0,0,8,1.0,2.0,0.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,2161.0,1091.6666666666667,183.71808112794216,1137.0,306.0784213236867,1354.4166666666667,476.0010424612983,0,1.0,4,2023,2,1,1,1
2023-05-01,3,13I,BBCD005KSW,1370.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,980.0,1087.0,183.5020435853503,1124.3333333333333,306.310082541641,1265.0,406.4037401402703,0,1.0,5,2023,2,1,1,1
2023-06-01,3,13I,BBCD005KSW,1420.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,2154.0,1242.6666666666667,142.97319096017011,1227.5,255.43825085527084,1297.5,397.0263329943108,0,1.0,6,2023,2,1,1,1
2023-07-01,3,13I,BBCD005KSW,1138.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,952.0,1292.6666666666667,179.0009310962748,1192.1666666666667,196.0555193476249,1236.3333333333333,297.0225988749418,0,1.0,7,2023,3,1,1,1
2023-08-01,3,13I,BBCD005KSW,1086.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1459.0,1309.3333333333333,150.4703736066783,1198.1666666666667,193.27536487267835,1251.8333333333333,285.46416216188715,0,1.0,8,2023,3,1,1,1
2023-09-01,3,13I,BBCD005KSW,1343.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1725.0,1214.6666666666667,179.71458853786257,1228.6666666666667,146.05021967346354,1220.75,281.1302270220242,0,1.0,9,2023,3,1,1,1
2023-10-01,3,13I,BBCD005KSW,783.0,0,1,2021-01-01,2024-05-01,1,0,1,0,1.0,1.0,0.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1164.0,1189.0,135.8786223068216,1240.8333333333333,153.0547832204762,1188.9166666666667,237.0065048333773,0,1.0,10,2023,4,1,1,1
2023-11-01,3,13I,BBCD005KSW,1011.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,0.0,0.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,751.0,1070.6666666666667,280.3147040976143,1190.0,239.94916128213552,1157.1666666666667,264.5654527482362,0,1.0,11,2023,4,1,1,1
2023-12-01,3,13I,BBCD005KSW,921.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,1011.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,1632.0,1045.6666666666667,281.6049241993702,1130.1666666666667,230.66808766421715,1178.8333333333333,237.5449558727915,0,1.0,12,2023,4,1,1,1
2024-01-01,3,13I,BBCD005KSW,1091.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,921.0,1011.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1102.0,905.0,114.8390177596428,1047.0,191.98229084996436,1119.5833333333333,199.93065085552948,0,1.0,1,2024,1,1,1,1
2024-02-01,3,13I,BBCD005KSW,889.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,1091.0,921.0,1011.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,903.0,1007.6666666666666,85.04900548115178,1039.1666666666667,188.45308876923977,1118.6666666666667,200.04378308639244,0,1.0,2,2024,1,1,1,1
2024-03-01,3,13I,BBCD005KSW,1897.0,0,1,2021-01-01,2024-05-01,1,0,1,4,0.0,3.0,0.0,889.0,1091.0,921.0,1011.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1270.0,967.0,108.57255638511792,1006.3333333333334,195.68409916665928,1117.5,201.45177631835037,0,1.0,3,2024,1,1,1,1
2024-04-01,3,13I,BBCD005KSW,714.0,0,1,2021-01-01,2024-05-01,1,0,0,6,1.0,4.0,0.0,1897.0,889.0,1091.0,921.0,1011.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1088.0,1292.3333333333333,533.3079160610063,1098.6666666666667,405.0311922144602,1169.75,301.21183273871986,0,1.0,4,2024,2,1,1,1
2024-05-01,3,13I,BBCD005KSW,1367.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,714.0,1897.0,889.0,1091.0,921.0,1011.0,783.0,1343.0,1086.0,1138.0,1420.0,1370.0,1166.6666666666667,638.5110283568587,1087.1666666666667,416.6007281158628,1138.5833333333333,328.5481722900798,0,1.0,5,2024,2,1,1,1
2021-01-01,3,13I,BUVW001KSB,1705.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,3,13I,BUVW001KSB,1730.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1705.0,,,,,,,,,,,,1705.0,,1705.0,,1705.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,3,13I,BUVW001KSB,7220.0,0,1,2021-01-01,2024-05-01,1,0,0,4,0.0,1.0,0.0,1730.0,1705.0,,,,,,,,,,,1717.5,17.67766952966369,1717.5,17.67766952966369,1717.5,17.67766952966369,1,0.8,3,2021,1,1,1,1
2021-04-01,3,13I,BUVW001KSB,1743.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,4.0,0.0,7220.0,1730.0,1705.0,,,,,,,,,,3551.6666666666665,3176.8944479370625,3551.6666666666665,3176.8944479370625,3551.6666666666665,3176.8944479370625,0,1.0,4,2021,2,1,1,1
2021-05-01,3,13I,BUVW001KSB,2059.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,1743.0,7220.0,1730.0,1705.0,,,,,,,,,3564.333333333333,3165.9068737619764,3099.5,2747.0452611245173,3099.5,2747.0452611245173,0,1.0,5,2021,2,1,1,1
2021-06-01,3,13I,BUVW001KSB,2760.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,5.0,0.0,2059.0,1743.0,7220.0,1730.0,1705.0,,,,,,,,3674.0,3074.9879674561325,2891.4,2424.091850570024,2891.4,2424.091850570024,0,1.0,6,2021,2,1,1,1
2021-07-01,3,13I,BUVW001KSB,2141.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,1.0,0.0,2760.0,2059.0,1743.0,7220.0,1730.0,1705.0,,,,,,,2187.333333333333,520.5039224956248,2869.5,2168.8371769222326,2869.5,2168.8371769222326,0,1.0,7,2021,3,1,1,1
