cabang,sku,n_train,n_zero,zero_ratio,imputed_ratio,spike_ratio,qty_mean,qty_median,qty_std,qty_min,qty_max,scale_bucket,zero_bucket
29A,DDEF005KMW,41.0,1.0,0.024390243902439025,0.024390243902439025,0.07317073170731707,36.31707317073171,26.0,36.779368553844314,0.0,169.0,medium,dense
29A,DDEF005KSB,41.0,6.0,0.14634146341463414,0.14634146341463414,0.04878048780487805,12.585365853658537,10.0,10.984023875056213,0.0,46.0,medium,dense
29A,DDEF005KSW,41.0,0.0,0.0,0.0,0.04878048780487805,95.6829268292683,76.0,70.71224753336237,12.0,324.0,high,dense
29A,DDEF020KP114,41.0,25.0,0.6097560975609756,0.6097560975609756,0.024390243902439025,1.0,0.0,1.4832396974191326,0.0,5.0,low,sparse
29A,DDEF020KP123,41.0,15.0,0.36585365853658536,0.36585365853658536,0.04878048780487805,2.024390243902439,2.0,2.230334110375044,0.0,8.0,low,semi_sparse
29A,DDEF020KPBA,39.0,2.0,0.05128205128205128,0.05128205128205128,0.02564102564102564,16.871794871794872,11.0,18.354949837462442,0.0,104.0,medium,dense
29A,DDEF020KPBB,39.0,2.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,12.179487179487179,9.0,13.806695162458023,0.0,75.0,medium,dense
29A,DGHI020KPARP,40.0,16.0,0.4,0.4,0.1,1.85,1.0,2.2135943621178655,0.0,8.0,low,semi_sparse
29A,DHIJ001KBM,41.0,0.0,0.0,0.0,0.07317073170731707,41.4390243902439,37.0,26.670253823771347,3.0,109.0,medium,dense
29A,DHIJ001KBO,41.0,0.0,0.0,0.0,0.04878048780487805,17.975609756097562,15.0,13.167170927875981,1.0,55.0,medium,dense
29A,DHIJ001KDB,41.0,3.0,0.07317073170731707,0.07317073170731707,0.0,9.414634146341463,8.0,7.378941691584566,0.0,31.0,medium,dense
29A,DHIJ001KGK,41.0,1.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,20.24390243902439,19.0,13.821686741864898,0.0,62.0,medium,dense
29A,DHIJ001KHP,41.0,1.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,9.121951219512194,8.0,7.580221375234432,0.0,37.0,medium,dense
29A,DHIJ001KOS,41.0,0.0,0.0,0.0,0.024390243902439025,14.292682926829269,11.0,12.221382700903822,1.0,58.0,medium,dense
29A,DHIJ001KPT,41.0,0.0,0.0,0.0,0.024390243902439025,19.51219512195122,18.0,12.70063374643075,3.0,74.0,medium,dense
29A,DHIJ001KRD,41.0,1.0,0.024390243902439025,0.024390243902439025,0.0,13.804878048780488,13.0,7.969377366504619,0.0,30.0,medium,dense
29A,DHIJ001KRE,41.0,1.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,11.707317073170731,10.0,10.24510591072397,0.0,46.0,medium,dense
29A,DHIJ001KRV,41.0,2.0,0.04878048780487805,0.04878048780487805,0.0,9.21951219512195,9.0,6.278981585902093,0.0,26.0,medium,dense
29A,DHIJ001KWP,41.0,0.0,0.0,0.0,0.0975609756097561,59.8780487804878,56.0,29.629541948831424,10.0,140.0,high,dense
29A,DHIJ001KYD,41.0,0.0,0.0,0.0,0.0,31.195121951219512,28.0,18.076531072353347,6.0,71.0,medium,dense
29A,DHIJ001KYE,41.0,0.0,0.0,0.0,0.04878048780487805,77.95121951219512,75.0,34.8711565763972,25.0,186.0,high,dense
29A,DHIJ001KYK,41.0,2.0,0.04878048780487805,0.04878048780487805,0.024390243902439025,20.024390243902438,18.0,16.801023487987344,0.0,102.0,medium,dense
29A,DKLM350C,41.0,9.0,0.21951219512195122,0.21951219512195122,0.024390243902439025,215.34146341463415,96.0,242.23724009285786,0.0,960.0,high,semi_sparse
29A,DNOP001K,40.0,13.0,0.325,0.325,0.025,14.7,12.0,16.170882347523154,0.0,72.0,medium,semi_sparse
29A,DNOP004K,41.0,7.0,0.17073170731707318,0.17073170731707318,0.024390243902439025,10.487804878048781,8.0,8.851897963768879,0.0,38.0,medium,dense
29A,DOPQ001K001,41.0,9.0,0.21951219512195122,0.21951219512195122,0.0,14.146341463414634,12.0,13.108319830568973,0.0,52.0,medium,semi_sparse
29A,DOPQ001K002,41.0,0.0,0.0,0.0,0.024390243902439025,267.2682926829268,221.0,168.57506108411232,76.0,725.0,high,dense
29A,DOPQ001K003,41.0,0.0,0.0,0.0,0.024390243902439025,334.8780487804878,302.0,176.78322815272256,69.0,885.0,high,dense
29A,DOPQ001K004,41.0,0.0,0.0,0.0,0.024390243902439025,91.53658536585365,70.0,69.22322499023562,15.0,267.0,high,dense
29A,DOPQ001K006,41.0,3.0,0.07317073170731707,0.07317073170731707,0.04878048780487805,57.80487804878049,45.0,51.657632307431165,0.0,280.0,medium,dense
29A,DOPQ001K007,41.0,0.0,0.0,0.0,0.07317073170731707,118.73170731707317,98.0,87.01609747346863,18.0,476.0,high,dense
29A,DOPQ001K009,41.0,0.0,0.0,0.0,0.024390243902439025,362.0975609756098,305.0,220.19511857419192,54.0,1134.0,high,dense
29A,DOPQ001K010,41.0,0.0,0.0,0.0,0.07317073170731707,126.63414634146342,106.0,88.41203427632492,28.0,434.0,high,dense
29A,DOPQ001K011,41.0,8.0,0.1951219512195122,0.1951219512195122,0.04878048780487805,24.658536585365855,16.0,27.135410219948366,0.0,120.0,medium,dense
29A,DOPQ001K017,41.0,2.0,0.04878048780487805,0.04878048780487805,0.07317073170731707,33.51219512195122,22.0,35.766689776396355,0.0,184.0,medium,dense
29A,DOPQ001K019,41.0,0.0,0.0,0.0,0.07317073170731707,82.41463414634147,66.0,65.7160465981316,3.0,306.0,high,dense
29A,DOPQ001K020,41.0,0.0,0.0,0.0,0.07317073170731707,98.85365853658537,69.0,91.77242531817761,6.0,484.0,high,dense
29A,DOPQ001K021,41.0,2.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,51.073170731707314,34.0,48.690548489364154,0.0,248.0,medium,dense
29A,DOPQ001K022,41.0,0.0,0.0,0.0,0.024390243902439025,109.3170731707317,92.0,74.61716927905744,24.0,334.0,high,dense
29A,DOPQ001K024,41.0,0.0,0.0,0.0,0.024390243902439025,78.17073170731707,71.0,51.001912924430776,12.0,246.0,high,dense
29A,DOPQ001K025,41.0,0.0,0.0,0.0,0.07317073170731707,102.14634146341463,74.0,89.49792203610366,9.0,479.0,high,dense
29A,DOPQ001K029,41.0,5.0,0.12195121951219512,0.12195121951219512,0.024390243902439025,23.048780487804876,24.0,19.558823097916953,0.0,92.0,medium,dense
29A,DOPQ001K032,40.0,12.0,0.3,0.3,0.1,12.225,6.0,15.823525977448083,0.0,66.0,medium,semi_sparse
29A,DOPQ001KBA,41.0,4.0,0.0975609756097561,0.0975609756097561,0.0975609756097561,48.09756097560975,36.0,49.31876158119179,0.0,228.0,medium,dense
29A,DOPQ001KBB,41.0,2.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,56.63414634146341,39.0,54.7086629783442,0.0,264.0,medium,dense
29A,DOPQ001KBC,41.0,0.0,0.0,0.0,0.0,101.04878048780488,84.0,76.5329834840875,6.0,300.0,high,dense
29A,DOPQ001KBY,40.0,6.0,0.15,0.15,0.1,26.55,18.0,28.803445306741718,0.0,144.0,medium,dense
29A,DOPQ004K001,40.0,7.0,0.175,0.175,0.025,8.725,8.0,8.1774784528089,0.0,40.0,medium,dense
29A,DOPQ004K002,41.0,0.0,0.0,0.0,0.07317073170731707,351.4878048780488,293.0,204.52739693635417,96.0,936.0,high,dense
29A,DOPQ004K003,41.0,0.0,0.0,0.0,0.0,202.0731707317073,162.0,105.74554133482471,56.0,414.0,high,dense
29A,DOPQ004K004,41.0,0.0,0.0,0.0,0.024390243902439025,83.2439024390244,72.0,57.66271780266903,2.0,290.0,high,dense
29A,DOPQ004K006,41.0,0.0,0.0,0.0,0.024390243902439025,35.63414634146341,26.0,30.504717747883667,4.0,154.0,medium,dense
29A,DOPQ004K007,41.0,0.0,0.0,0.0,0.024390243902439025,92.82926829268293,78.0,66.14072211543521,16.0,366.0,high,dense
29A,DOPQ004K009,41.0,0.0,0.0,0.0,0.024390243902439025,364.0731707317073,314.0,199.0614716920256,91.0,1000.0,high,dense
29A,DOPQ004K010,41.0,0.0,0.0,0.0,0.0,171.82926829268294,154.0,93.89113441614826,60.0,412.0,high,dense
29A,DOPQ004K011,41.0,0.0,0.0,0.0,0.024390243902439025,32.951219512195124,24.0,27.501773778714888,4.0,156.0,medium,dense
29A,DOPQ004K017,41.0,0.0,0.0,0.0,0.024390243902439025,54.90243902439025,44.0,37.287936975682086,16.0,168.0,medium,dense
29A,DOPQ004K019,41.0,0.0,0.0,0.0,0.04878048780487805,84.1951219512195,60.0,65.79635989634804,12.0,336.0,high,dense
29A,DOPQ004K020,41.0,0.0,0.0,0.0,0.04878048780487805,153.82926829268294,124.0,115.60274703462379,28.0,510.0,high,dense
29A,DOPQ004K021,41.0,0.0,0.0,0.0,0.04878048780487805,79.26829268292683,60.0,59.56132318469928,10.0,296.0,high,dense
29A,DOPQ004K022,41.0,0.0,0.0,0.0,0.024390243902439025,105.26829268292683,82.0,65.93482554395815,12.0,296.0,high,dense
29A,DOPQ004K024,41.0,0.0,0.0,0.0,0.0,103.29268292682927,86.0,68.42961489824381,20.0,278.0,high,dense
29A,DOPQ004K025,41.0,0.0,0.0,0.0,0.024390243902439025,123.17073170731707,86.0,90.35150868663577,30.0,356.0,high,dense
29A,DOPQ004K026,40.0,1.0,0.025,0.025,0.05,19.7,15.5,17.131766864437417,0.0,78.0,medium,dense
29A,DOPQ004K029,41.0,1.0,0.024390243902439025,0.024390243902439025,0.0,22.146341463414632,18.0,17.54075393991056,0.0,66.0,medium,dense
29A,DOPQ004K031,40.0,1.0,0.025,0.025,0.0,46.1,40.5,26.17181886235847,0.0,112.0,medium,dense
29A,DOPQ004K032,40.0,1.0,0.025,0.025,0.025,28.175,25.0,19.177828411061107,0.0,86.0,medium,dense
29A,DOPQ004KBA,41.0,0.0,0.0,0.0,0.0975609756097561,132.34146341463415,100.0,119.69202349281625,14.0,580.0,high,dense
29A,DOPQ004KBB,41.0,0.0,0.0,0.0,0.024390243902439025,120.8780487804878,92.0,112.87608141717872,12.0,560.0,high,dense
29A,DOPQ004KBC,41.0,0.0,0.0,0.0,0.0975609756097561,134.82926829268294,92.0,128.5698064164025,4.0,584.0,high,dense
29A,DOPQ004KBY,41.0,2.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,35.46341463414634,32.0,32.56999966301474,0.0,160.0,medium,dense
29A,DOPQ020KP002,41.0,0.0,0.0,0.0,0.07317073170731707,95.21951219512195,68.0,77.29861324600913,21.0,375.0,high,dense
29A,DOPQ020KP003,41.0,0.0,0.0,0.0,0.0,35.31707317073171,34.0,19.311187203781962,8.0,87.0,medium,dense
29A,DOPQ020KP004,41.0,5.0,0.12195121951219512,0.12195121951219512,0.07317073170731707,9.634146341463415,6.0,9.674079019630177,0.0,41.0,medium,dense
29A,DOPQ020KP006,41.0,3.0,0.07317073170731707,0.04878048780487805,0.024390243902439025,4.390243902439025,4.0,3.6460804213599554,0.0,16.0,low,dense
29A,DOPQ020KP007,41.0,1.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,13.658536585365853,10.0,11.932329521299604,0.0,60.0,medium,dense
29A,DOPQ020KP009,41.0,0.0,0.0,0.0,0.024390243902439025,114.3170731707317,101.0,62.60089417268345,28.0,263.0,high,dense
29A,DOPQ020KP010,41.0,0.0,0.0,0.0,0.0975609756097561,37.65853658536585,29.0,25.994816556476753,8.0,119.0,medium,dense
29A,DOPQ020KP011,41.0,4.0,0.0975609756097561,0.0975609756097561,0.04878048780487805,6.634146341463414,5.0,5.8555789532759945,0.0,22.0,medium,dense
29A,DOPQ020KP017,41.0,0.0,0.0,0.0,0.024390243902439025,9.317073170731707,8.0,7.001567768686682,2.0,34.0,medium,dense
29A,DOPQ020KP019,41.0,0.0,0.0,0.0,0.04878048780487805,11.341463414634147,9.0,6.854231379584296,1.0,37.0,medium,dense
29A,DOPQ020KP020,41.0,0.0,0.0,0.0,0.04878048780487805,30.78048780487805,21.0,25.845224118898592,8.0,133.0,medium,dense
29A,DOPQ020KP021,41.0,0.0,0.0,0.0,0.04878048780487805,12.268292682926829,10.0,8.666095978708933,1.0,42.0,medium,dense
29A,DOPQ020KP022,41.0,0.0,0.0,0.0,0.0,25.975609756097562,18.0,19.565898656690994,2.0,78.0,medium,dense
29A,DOPQ020KP024,41.0,0.0,0.0,0.0,0.024390243902439025,26.536585365853657,20.0,21.515224331825603,3.0,114.0,medium,dense
29A,DOPQ020KP025,41.0,0.0,0.0,0.0,0.12195121951219512,20.853658536585368,13.0,21.690505959531873,2.0,122.0,medium,dense
29A,DOPQ020KP026,41.0,11.0,0.2682926829268293,0.2682926829268293,0.07317073170731707,3.0,2.0,3.5355339059327378,0.0,16.0,low,semi_sparse
29A,DOPQ020KP029,41.0,17.0,0.4146341463414634,0.4146341463414634,0.0,1.3414634146341464,1.0,1.4934817725295642,0.0,5.0,low,semi_sparse
29A,DOPQ020KP031,40.0,1.0,0.025,0.025,0.05,6.125,6.0,4.398061927479958,0.0,20.0,medium,dense
29A,DOPQ020KP032,40.0,4.0,0.1,0.1,0.0,4.9,4.0,3.8484095949179333,0.0,15.0,low,dense
29A,DOPQ020KPBA,41.0,0.0,0.0,0.0,0.0975609756097561,50.90243902439025,35.0,47.48199915654815,4.0,201.0,medium,dense
29A,DOPQ020KPBB,41.0,0.0,0.0,0.0,0.07317073170731707,50.4390243902439,35.0,41.00917505905709,6.0,159.0,medium,dense
29A,DOPQ020KPBC,41.0,0.0,0.0,0.0,0.0975609756097561,51.63414634146341,35.0,52.51321552598021,2.0,244.0,medium,dense
29A,DQRS001KSCG,40.0,12.0,0.3,0.3,0.0,19.05,18.0,18.5789376197059,0.0,72.0,medium,semi_sparse
29A,DTUV005K,40.0,18.0,0.45,0.45,0.075,11.6,2.0,28.893083193218693,0.0,176.0,low,semi_sparse
29A,DUVW001K,41.0,11.0,0.2682926829268293,0.2682926829268293,0.024390243902439025,49.609756097560975,30.0,74.50935446263794,0.0,428.0,medium,semi_sparse
29A,DUVW005K,41.0,11.0,0.2682926829268293,0.2682926829268293,0.024390243902439025,9.24390243902439,8.0,10.730285382516342,0.0,58.0,medium,semi_sparse
29A,EPQR002KBA,41.0,20.0,0.4878048780487805,0.4878048780487805,0.024390243902439025,9.195121951219512,2.0,13.625746790901266,0.0,64.0,low,semi_sparse
29A,EPQR002KBC,41.0,15.0,0.36585365853658536,0.36585365853658536,0.024390243902439025,6.609756097560975,8.0,7.031635829522486,0.0,32.0,medium,semi_sparse
29A,EPQR020KPBA,41.0,14.0,0.34146341463414637,0.34146341463414637,0.024390243902439025,2.2439024390243905,2.0,2.595963094931032,0.0,9.0,low,semi_sparse
29A,EQRS002KBA,40.0,10.0,0.25,0.25,0.075,12.975,8.0,19.19867450018627,0.0,104.0,medium,semi_sparse
29A,EQRS002KBB,41.0,12.0,0.2926829268292683,0.2926829268292683,0.07317073170731707,9.170731707317072,8.0,11.13530969264975,0.0,40.0,medium,semi_sparse
29A,ERST002KBA,41.0,5.0,0.12195121951219512,0.12195121951219512,0.04878048780487805,35.90243902439025,24.0,43.57281542317916,0.0,220.0,medium,dense
29A,ERST002KBB,41.0,17.0,0.4146341463414634,0.4146341463414634,0.07317073170731707,13.878048780487806,8.0,18.684479015952277,0.0,68.0,medium,semi_sparse
29A,ERST020KPBA,41.0,12.0,0.2926829268292683,0.2926829268292683,0.0975609756097561,7.219512195121951,4.0,10.233553134473752,0.0,48.0,low,semi_sparse
29A,ESTU002KBA,41.0,15.0,0.36585365853658536,0.36585365853658536,0.0,12.951219512195122,8.0,13.82380414269566,0.0,42.0,medium,semi_sparse
29A,ESTU002KBB,40.0,21.0,0.525,0.525,0.025,5.125,0.0,6.660975134587258,0.0,24.0,low,sparse
29A,ESTU002KBD,40.0,3.0,0.075,0.075,0.05,36.275,24.0,28.863060857284037,0.0,104.0,medium,dense
29A,ESTU020KPBA,41.0,12.0,0.2926829268292683,0.2926829268292683,0.0,5.536585365853658,4.0,5.688134847977893,0.0,18.0,low,semi_sparse
29A,EVWX001KGRE,41.0,0.0,0.0,0.0,0.04878048780487805,246.8780487804878,222.0,144.37177617560005,42.0,738.0,high,dense
29A,EVWX001KSB,39.0,17.0,0.4358974358974359,0.4358974358974359,0.0,5.6923076923076925,6.0,6.300183147521007,0.0,24.0,medium,semi_sparse
29A,EVWX001KSW,41.0,0.0,0.0,0.0,0.04878048780487805,172.53658536585365,162.0,92.17160559548033,12.0,444.0,high,dense
29A,EVWX200CHAR,41.0,0.0,0.0,0.0,0.04878048780487805,424.9756097560976,384.0,228.64606795272888,66.0,1206.0,high,dense
29A,EVWX270CGRE,41.0,3.0,0.07317073170731707,0.07317073170731707,0.024390243902439025,62.4390243902439,60.0,48.248341308529874,0.0,208.0,high,dense
29A,EXYZ001K028,41.0,10.0,0.24390243902439024,0.24390243902439024,0.0,10.317073170731707,6.0,9.247807914284994,0.0,30.0,medium,semi_sparse
29A,EXYZ001K033,41.0,11.0,0.2682926829268293,0.2682926829268293,0.024390243902439025,12.073170731707316,6.0,12.158104794544334,0.0,48.0,medium,semi_sparse
29A,EXYZ001K109,41.0,0.0,0.0,0.0,0.04878048780487805,218.34146341463415,192.0,135.21235331065307,42.0,642.0,high,dense
29A,EXYZ001K205,41.0,20.0,0.4878048780487805,0.4878048780487805,0.04878048780487805,5.7073170731707314,6.0,8.155500911774288,0.0,36.0,medium,semi_sparse
29A,EXYZ001K222,41.0,6.0,0.14634146341463414,0.14634146341463414,0.0975609756097561,16.48780487804878,12.0,16.252879669799306,0.0,66.0,medium,dense
29A,EXYZ001K310,41.0,16.0,0.3902439024390244,0.3902439024390244,0.04878048780487805,8.926829268292684,6.0,10.228368012303916,0.0,36.0,medium,semi_sparse
29A,EXYZ001K315,41.0,11.0,0.2682926829268293,0.2682926829268293,0.04878048780487805,13.170731707317072,6.0,14.40121946056026,0.0,60.0,medium,semi_sparse
29A,EXYZ001K33,41.0,6.0,0.14634146341463414,0.14634146341463414,0.024390243902439025,36.146341463414636,24.0,35.508844655669776,0.0,174.0,medium,dense
29A,EXYZ001K41,41.0,2.0,0.04878048780487805,0.04878048780487805,0.024390243902439025,30.804878048780488,18.0,30.850623585427833,0.0,156.0,medium,dense
29A,EXYZ001K470,41.0,0.0,0.0,0.0,0.12195121951219512,382.8780487804878,348.0,198.37189759665446,108.0,990.0,high,dense
29A,EXYZ001K471,41.0,9.0,0.21951219512195122,0.21951219512195122,0.024390243902439025,12.878048780487806,12.0,11.645160200596683,0.0,48.0,medium,semi_sparse
29A,EXYZ001K480,41.0,0.0,0.0,0.0,0.04878048780487805,191.9512195121951,170.0,106.8760850750794,36.0,552.0,high,dense
29A,EXYZ001K480M,41.0,2.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,49.31707317073171,48.0,37.31383056213222,0.0,162.0,medium,dense
29A,EXYZ200C028,41.0,9.0,0.21951219512195122,0.21951219512195122,0.024390243902439025,14.195121951219512,12.0,12.921337996111552,0.0,54.0,medium,semi_sparse
29A,EXYZ200C033,41.0,5.0,0.12195121951219512,0.12195121951219512,0.04878048780487805,28.24390243902439,18.0,27.634019331075308,0.0,138.0,medium,dense
29A,EXYZ200C109,41.0,0.0,0.0,0.0,0.04878048780487805,177.9512195121951,150.0,105.19361939288719,6.0,594.0,high,dense
29A,EXYZ200C118,41.0,20.0,0.4878048780487805,0.4878048780487805,0.04878048780487805,5.560975609756097,6.0,7.14859699692116,0.0,24.0,medium,semi_sparse
29A,EXYZ200C124,41.0,19.0,0.4634146341463415,0.4634146341463415,0.0,6.878048780487805,6.0,7.772371330395955,0.0,24.0,medium,semi_sparse
29A,EXYZ200C205,41.0,5.0,0.12195121951219512,0.12195121951219512,0.0975609756097561,31.75609756097561,24.0,29.12454333359141,0.0,114.0,medium,dense
29A,EXYZ200C2050,41.0,16.0,0.3902439024390244,0.3902439024390244,0.04878048780487805,8.78048780487805,6.0,10.741303913217314,0.0,36.0,medium,semi_sparse
29A,EXYZ200C222,41.0,5.0,0.12195121951219512,0.12195121951219512,0.0975609756097561,40.53658536585366,30.0,40.10990997308247,0.0,180.0,medium,dense
29A,EXYZ200C310,41.0,4.0,0.0975609756097561,0.0975609756097561,0.04878048780487805,34.390243902439025,30.0,26.016223831275443,0.0,102.0,medium,dense
29A,EXYZ200C315,41.0,0.0,0.0,0.0,0.04878048780487805,65.26829268292683,54.0,59.927883489342385,6.0,282.0,high,dense
29A,EXYZ200C318,41.0,13.0,0.3170731707317073,0.3170731707317073,0.024390243902439025,19.024390243902438,12.0,20.253996895524164,0.0,84.0,medium,semi_sparse
29A,EXYZ200C342,41.0,6.0,0.14634146341463414,0.14634146341463414,0.0,18.29268292682927,18.0,12.292770034534577,0.0,42.0,medium,dense
29A,EXYZ200C470,41.0,0.0,0.0,0.0,0.04878048780487805,152.6341463414634,120.0,126.25722872326183,12.0,570.0,high,dense
29A,EXYZ200C472,41.0,11.0,0.2682926829268293,0.2682926829268293,0.024390243902439025,12.292682926829269,12.0,11.692399031933148,0.0,48.0,medium,semi_sparse
29A,EXYZ200C480,41.0,0.0,0.0,0.0,0.04878048780487805,194.4878048780488,144.0,141.87796198691666,36.0,582.0,high,dense
29A,EXYZ200C480M,41.0,4.0,0.0975609756097561,0.0975609756097561,0.0975609756097561,66.29268292682927,48.0,61.187516660851266,0.0,252.0,medium,dense
29A,EXYZ200C482,41.0,15.0,0.36585365853658536,0.36585365853658536,0.07317073170731707,9.658536585365853,6.0,12.36044043733386,0.0,60.0,medium,semi_sparse
29A,EXYZ200C500,41.0,4.0,0.0975609756097561,0.0975609756097561,0.024390243902439025,17.5609756097561,18.0,12.397678775657571,0.0,54.0,medium,dense
29A,EXYZ200C501,41.0,3.0,0.07317073170731707,0.07317073170731707,0.07317073170731707,29.70731707317073,24.0,23.313348003278108,0.0,102.0,medium,dense
29A,EXYZ200C60,41.0,17.0,0.4146341463414634,0.4146341463414634,0.04878048780487805,7.7560975609756095,6.0,12.09293282831935,0.0,66.0,medium,semi_sparse
29A,EXYZ200C61,41.0,16.0,0.3902439024390244,0.3902439024390244,0.024390243902439025,9.073170731707316,6.0,11.550736435185506,0.0,54.0,medium,semi_sparse
29A,EXYZ200CF2,41.0,21.0,0.5121951219512195,0.5121951219512195,0.0975609756097561,5.121951219512195,0.0,6.7830491740485686,0.0,24.0,low,sparse
29A,EZAB300C004,41.0,15.0,0.36585365853658536,0.36585365853658536,0.024390243902439025,8.048780487804878,6.0,9.159561178113817,0.0,36.0,medium,semi_sparse
29A,EZAB300C020,41.0,27.0,0.6585365853658537,0.6585365853658537,0.0975609756097561,3.8048780487804876,0.0,6.675400782706316,0.0,24.0,low,sparse
29A,EZAB300C028,41.0,16.0,0.3902439024390244,0.3902439024390244,0.07317073170731707,9.951219512195122,6.0,16.02178395109639,0.0,90.0,medium,semi_sparse
29A,EZAB300C033,41.0,1.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,55.048780487804876,42.0,41.71088060657086,0.0,186.0,medium,dense
29A,EZAB300C10,41.0,25.0,0.6097560975609756,0.6097560975609756,0.0,3.073170731707317,0.0,4.268432053473728,0.0,12.0,low,sparse
29A,EZAB300C109,41.0,0.0,0.0,0.0,0.04878048780487805,71.1219512195122,60.0,56.43766256762908,6.0,276.0,high,dense
29A,EZAB300C1093,38.0,23.0,0.6052631578947368,0.6052631578947368,0.02631578947368421,3.6315789473684212,0.0,5.13294106005819,0.0,18.0,low,sparse
29A,EZAB300C11,41.0,25.0,0.6097560975609756,0.6097560975609756,0.024390243902439025,3.3658536585365852,0.0,4.8464218634007485,0.0,18.0,low,sparse
29A,EZAB300C113,41.0,27.0,0.6585365853658537,0.6585365853658537,0.04878048780487805,3.3658536585365852,0.0,5.374737656672071,0.0,18.0,low,sparse
29A,EZAB300C115,41.0,9.0,0.21951219512195122,0.21951219512195122,0.04878048780487805,12.585365853658537,12.0,10.965800494619847,0.0,42.0,medium,semi_sparse
29A,EZAB300C116,41.0,9.0,0.21951219512195122,0.21951219512195122,0.07317073170731707,14.634146341463415,12.0,13.419679760636942,0.0,48.0,medium,semi_sparse
29A,EZAB300C1407,36.0,17.0,0.4722222222222222,0.4722222222222222,0.027777777777777776,5.166666666666667,6.0,7.19325080494606,0.0,30.0,medium,semi_sparse
